,Symbol,Name,Industry,IndustryCode
2505,FRONU,Frontier Acquisition Units,기타 금융업,556010
2506,HITI,High Tide Inc,식품 및 약품소매,543010
2507,ENOB,Enochian Biosciences Inc,생명과학 및 메디컬 리서치,562020
2508,AHPAU,Avista Public Acquisition II Units,기타 금융업,556010
2509,USCTU,TKB Critical Technologies 1 Units,기타 금융업,556010
2510,PCCTU,Perception Capital II Units,기타 금융업,556010
2511,HOWL,Werewolf Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2512,DTRTU,DTRT Health Acquisition Units,기타 금융업,556010
2513,ADALU,Anthemis Digital Acquisitions I Units,기타 금융업,556010
2514,HBP,Huttig Building Products Inc,종이 및 임산물,513010
2515,SHCAU,Spindletop Health Acquisition Units,기타 금융업,556010
2516,TLGYU,TLGY Acquisition Units,기타 금융업,556010
2517,BYRN,Byrna Technologies Inc,우주항공 및 국방,521010
2518,CBRGU,Chain Bridge I Units,기타 금융업,556010
2519,TOACU,Talon 1 Acquisition Units,기타 금융업,556010
2520,CLSK,CleanSpark Inc,재생에너지,502010
2521,OLMA,Olema Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2522,IOACU,Innovative International Acquisition Units,기타 금융업,556010
2523,DPCSU,DP Cap Acquisition I Units,기타 금융업,556010
2524,VMGAU,VMG Consumer Acquisition Units,기타 금융업,556010
2525,SCOR,Comscore Inc,미디어 및 출판,533020
2526,GACQ,Global Consumer Acquisition Corp,기타 금융업,556010
2527,MPRAU,Mercato Partners Acquisition Units,기타 금융업,556010
2528,CITEU,Cartica Acquisition Units,기타 금융업,556010
2529,ROC,ROC Energy Acquisition Corp,기타 금융업,556010
2530,XFINU,Excelfin Acquisition Units,기타 금융업,556010
2531,FIACU,Focus Impact Acquisition Units,기타 금융업,556010
2532,WIMI,WiMi Hologram Cloud Inc ADR,소프트웨어 및 IT서비스,572010
2533,PSAGU,Property Solutions Acquisition II Units,기타 금융업,556010
2534,MRCC,Monroe Capital Corp,다양한 금융서비스,555010
2535,NOACU,Natural Order Acquisition Units,기타 금융업,556010
2536,SLMBP,SLM Corp PRF,은행,551010
2537,SGAM,Seaport Global Acquisition Corp Class A,기타 금융업,556010
2538,BIOTU,Biotech Acquisition Company Units,기타 금융업,556010
2539,SVNAU,7 Acquisition Units,기타 금융업,556010
2540,XOMA,XOMA Corp,생명과학 및 메디컬 리서치,562020
2541,ZEUS,Olympic Steel Inc,메탈&마이닝,512010
2542,BHACU,Crixus BH3 Acquisition Company Units,기타 금융업,556010
2543,TBNK,Territorial Bancorp Inc,은행,551010
2544,TMTSU,Spartacus Acq Units,기타 금융업,556010
2545,AEACU,Authentic Equity Acquisition Units,기타 금융업,556010
2546,TRON,Corner Growth Acquisition Corp 2 Class A,기타 금융업,556010
2547,PAQCU,Provident Acquisition Units,기타 금융업,556010
2548,SHACU,Scp Healthcare Units,기타 금융업,556010
2549,WWACU,Worldwide Webb Acquisition Units,기타 금융업,556010
2550,HBIO,Harvard Bioscience Inc,헬스케어 장비 및 용품,561010
2551,CPSS,Consumer Portfolio Services Inc,은행,551010
2552,PCOM,Points.com Inc,소프트웨어 및 IT서비스,572010
2553,PBAX,Phoenix Biotech Acquisition Corp Class A,기타 금융업,556010
2554,ZWRKU,Z Work Acquisition Units,기타 금융업,556010
2555,ITQRU,Itiquira Acquisition Units,기타 금융업,556010
2556,VELOU,Velocity Acquisition Units,기타 금융업,556010
2557,VLATU,Valor Latitude Acquisition Units,기타 금융업,556010
2558,TSBK,Timberland Bancorp Inc,은행,551010
2559,ALPN,Alpine Immune Sciences Inc,생명과학 및 메디컬 리서치,562020
2560,VIIAU,7GC Holdings Units,기타 금융업,556010
2561,ARBGU,Aequi Acquisition Units,기타 금융업,556010
2562,YI,111 Inc ADR,소프트웨어 및 IT서비스,572010
2563,OBT,Orange County Bancorp Inc,은행,551010
2564,FRWAU,Pwp Forward Acquisition I Units,기타 금융업,556010
2565,PANA,Panacea Acquisition II Corp Class A,기타 금융업,556010
2566,PTICU,Proptech Invest II Units,기타 금융업,556010
2567,KAIIU,Kismet Acquisition Two Units,기타 금융업,556010
2568,LDHAU,LDH Growth I Units,기타 금융업,556010
2569,ESPR,Esperion Therapeutics Inc,제약,562010
2570,GNACU,Group Nine Acquisition Units,기타 금융업,556010
2571,BWCAU,Blue Whale Acquisition I Units,기타 금융업,556010
2572,AOUT,American Outdoor Brands Inc,레저 상품,532050
2573,ZENV,Zenvia Inc Class A,소프트웨어 및 IT서비스,572010
2574,IXAQU,IX Acquisition Units,기타 금융업,556010
2575,MAQC,Maquia Capital Acquisition Corp Class A,기타 금융업,556010
2576,LTRX,Lantronix Inc,커뮤니케이션 및 네트워킹,571020
2577,FTVIU,FinTech Acquisition VI Units,기타 금융업,556010
2578,CMPO,CompoSecure Inc Class A,전문 및 상업 서비스,522030
2579,BPYPN,Brookfield Property Partners LP PRF,부동산 운영 관리,601010
2580,ATLO,Ames National Corp,은행,551010
2581,GRCL,Gracell Biotechnologies Inc ADR,생명과학 및 메디컬 리서치,562020
2582,NWFL,Norwood Financial Corp,은행,551010
2583,CECE,CECO Environmental Corp,전문 및 상업 서비스,522030
2584,IXAQ,IX Acquisition Corp Class A,기타 금융업,556010
2585,WEYS,WEYCO Group Inc,섬유 및 의류,532020
2586,ACQRU,Independence Holdings Units,기타 금융업,556010
2587,IVCPU,Swiftmerge Acquisition Units,기타 금융업,556010
2588,RCEL,AVITA Medical Inc,생명과학 및 메디컬 리서치,562020
2589,FGBI,First Guaranty Bancshares Inc,은행,551010
2590,LFAC,LF Capital Acquisition II Corp Class A,기타 금융업,556010
2591,EFTR,eFFECTOR Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2592,FRSGU,First Reserve Sustainable Growth Units,기타 금융업,556010
2593,ACAC,Acies Acquisition Corp Class A,기타 금융업,556010
2594,HYPR,Hyperfine Inc Class A,헬스케어 장비 및 용품,561010
2595,OSTRU,Oyster Enterprises Acquisition Units,기타 금융업,556010
2596,AFAQU,AF Acquisition Units,기타 금융업,556010
2597,MEAC,Mercury Ecommerce Acquisition Corp Class A,기타 금융업,556010
2598,HCIIU,Hudson Executive Investment Ii Units,기타 금융업,556010
2599,BWC,Blue Whale Acquisition I Corp Class A,기타 금융업,556010
2600,DLHC,DLH Holdings Corp,헬스케어 업체 및 서비스,561020
2601,THCPU,Thunder Bridge Capital Partners IV Units,기타 금융업,556010
2602,ENER,Accretion Acquisition Corp,기타 금융업,556010
2603,CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
2604,TCFC,Community Financial Corp(Maryland),은행,551010
2605,KNDI,Kandi Technologies Group Inc,자동차 및 자동차 부품,531010
2606,SKYAU,Skydeck Acquisition Units,기타 금융업,556010
2607,SHQAU,Shelter Acquisition I Units,기타 금융업,556010
2608,ISAA,Iron Spark I Inc Class A,기타 금융업,556010
2609,TVAC,Thayer Ventures Acquisition Corp Class A,기타 금융업,556010
2610,LATNU,Union Acquisition Corp II Unit,기타 금융업,556010
2611,GNRS,Greenrose Acquisition Corp,기타 금융업,556010
2612,CLAQU,CleanTech Acquisition Units,기타 금융업,556010
2613,RNER,Mount Rainier Acquisition Corp,기타 금융업,556010
2614,SUNS,SLR Senior Investment Corp,다양한 금융서비스,555010
2615,NKSH,National Bankshares Inc,은행,551010
2616,ELYM,Eliem Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2617,BCML,BayCom Corp,은행,551010
2618,KMPH,KemPharm Inc,생명과학 및 메디컬 리서치,562020
2619,DAKT,Daktronics Inc,전자 장비 및 부품,571040
2620,BWMN,Bowman Consulting Group Ltd,건설 및 엔지니어링,522010
2621,NATH,Nathan's Famous Inc,호텔 및 엔터테인먼트,533010
2622,PPTA,Perpetua Resources Corp,메탈&마이닝,512010
2623,BRPM,B. Riley Principal 150 Merger Corp Class A,기타 금융업,556010
2624,VTAQ,Ventoux CCM Acquisition Corp,기타 금융업,556010
2625,RRGB,Red Robin Gourmet Burgers Inc,호텔 및 엔터테인먼트,533010
2626,DSAC,Duddell Street Acquisition Corp. Class A,기타 금융업,556010
2627,GEEX,Games & Esports Experience Acquisition Corp Class A,기타 금융업,556010
2628,CHMG,Chemung Financial Corp,은행,551010
2629,TPBA,TPB Acquisition Corporation I Class A,기타 금융업,556010
2630,PLBC,Plumas Bancorp,은행,551010
2631,CENQ,Cenaq Energy Corp Class A,기타 금융업,556010
2632,TWCB,Bilander Acquisition Corp Class A,기타 금융업,556010
2633,PRVB,Provention Bio Inc,생명과학 및 메디컬 리서치,562020
2634,OXUS,Oxus Acquisition Corp Class A,기타 금융업,556010
2635,FLDM,Fluidigm Corp,헬스케어 장비 및 용품,561010
2636,FUV,Arcimoto Inc,자동차 및 자동차 부품,531010
2637,GCAC,Growth Capital Acquisition Corp Class A,기타 금융업,556010
2638,VHNA,Vahanna Tech Edge Acquisition I Corp Class A,기타 금융업,556010
2639,ARCK,Arbor Rapha Capital Bioholdings Corp I Class A,기타 금융업,556010
2640,CLAQ,Cleantech Acquisition Corp,기타 금융업,556010
2641,ASAX,Astrea Acquisition Corp Class A,기타 금융업,556010
2642,XPAXU,XPAC Acquisition Units,기타 금융업,556010
2643,AACI,Armada Acquisition Corp I,기타 금융업,556010
2644,VTNR,Vertex Energy Inc,오일 및 가스,501020
2645,LUNA,Luna Innovations Inc,"건설장비 및 대형차, 기차, 배",521020
2646,TGAAU,Target Global Acquisition I Units,기타 금융업,556010
2647,GWACU,Good Works Acquisition Corp,기타 금융업,556010
2648,BRIV,B Riley Principal 250 Merger Corp Class A,기타 금융업,556010
2649,WLFC,Willis Lease Finance Corp,전문 및 상업 서비스,522030
2650,DUNE,Dune Acquisition Corp Class A,기타 금융업,556010
2651,THAC,Thrive Acquisition Corp Class A,기타 금융업,556010
2652,FNGR,FingerMotion Inc,소프트웨어 및 IT서비스,572010
2653,AFAC,Arena Fortify Acquisition Corp Class A,기타 금융업,556010
2654,MRBK,Meridian Corp,은행,551010
2655,APTX,Aptinyx Inc,제약,562010
2656,INKA,KludeIn I Acquisition Corp Class A,기타 금융업,556010
2657,FCNCO,First-Citizens Bank & Trust Co PRF,은행,551010
2658,NPCE,Neuropace Inc,헬스케어 장비 및 용품,561010
2659,TGA,TransGlobe Energy Corp,오일 및 가스,501020
2660,KSI,Kadem Sustainable Impact Corp Class A,기타 금융업,556010
2661,PGRW,Progress Acquisition Corp Class A,기타 금융업,556010
2662,BSVN,Bank7 Corp,은행,551010
2663,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2664,PHIC,Population Health Investment Co Inc Class A,기타 금융업,556010
2665,JFU,9F Inc ADR,투자은행 및 서비스,551020
2666,IOBT,IO Biotech Inc,생명과학 및 메디컬 리서치,562020
2667,AVACU,Avalon Acquisition Units,기타 금융업,556010
2668,PROG,Progenity Inc,헬스케어 장비 및 용품,561010
2669,VWTR,Vidler Water Resources Inc,수도 유틸리티,591030
2670,AMSC,American Superconductor Corp,"건설장비 및 대형차, 기차, 배",521020
2671,WNEB,Western New England Bancorp Inc,은행,551010
2672,CNGLU,Canna Global Acquisition Units,기타 금융업,556010
2673,ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
2674,ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
2675,LTRY,Lottery.com Inc,호텔 및 엔터테인먼트,533010
2676,VRCA,Verrica Pharmaceuticals Inc,제약,562010
2677,SPTK,SportsTek Acquisition Corp Class A,기타 금융업,556010
2678,RAIN,Rain Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2679,CVLY,Codorus Valley Bancorp Inc,은행,551010
2680,SOLO,Electrameccanica Vehicles Corp,자동차 및 자동차 부품,531010
2681,FNWB,First Northwest Bancorp,은행,551010
2682,SABS,SAB Biotherapeutics Inc,생명과학 및 메디컬 리서치,562020
2683,MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2684,ENERU,Accretion Acquisition Units,기타 금융업,556010
2685,AFINP,American Finance Trust Inc PRF,주택 및 상업용 리츠,601020
2686,IMPL,Impel Neuropharma Inc,생명과학 및 메디컬 리서치,562020
2687,SMSI,Smith Micro Software Inc,소프트웨어 및 IT서비스,572010
2688,GIWWU,Giginternational1 Units,기타 금융업,556010
2689,BIOSU,BioPlus Acquisition Units,기타 금융업,556010
2690,DLCAU,Deep Lake Capital Acquisition Units,기타 금융업,556010
2691,LFTRU,Lefteris Acquisition Units,기타 금융업,556010
2692,GHACU,Gaming Hospitality Acquisition Units,기타 금융업,556010
2693,KPLT,Katapult Holdings Inc,소프트웨어 및 IT서비스,572010
2694,FITBP,Fifth Third Bancorp ADR,은행,551010
2695,EMKR,EMCORE Corp,커뮤니케이션 및 네트워킹,571020
2696,TALK,Talkspace Inc,헬스케어 업체 및 서비스,561020
2697,GACQU,Global Consumer Acquisition Units,기타 금융업,556010
2698,GVCIU,Green Visor Financial Technology Acquisition I Units,기타 금융업,556010
2699,FINW,Finwise Bancorp,은행,551010
2700,DISCB,Discovery Inc Series B,미디어 및 출판,533020
2701,BPRN,Bank Of Princeton,은행,551010
2702,OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
2703,PIII,P3 Health Partners Inc Class A,생명과학 및 메디컬 리서치,562020
2704,LBRDP,Liberty Broadband Corp PRF,미디어 및 출판,533020
2705,ARTEU,Artemis Strategic Investment Units,기타 금융업,556010
2706,PHUN,Phunware Inc,소프트웨어 및 IT서비스,572010
2707,APACU,Stonebridge Acquisition Units,기타 금융업,556010
2708,SWAGU,Software Acquisition Group III Units,기타 금융업,556010
2709,VCXAU,10X Capital Venture Acquisition II Units,기타 금융업,556010
2710,DAOOU,Crypto 1 Acquisition Units,기타 금융업,556010
2711,KIRK,Kirkland's Inc,전문품 상점,534030
2712,LCAPU,Lionheart Acquisition Ii Units,기타 금융업,556010
2713,CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2714,CRECU,Crescera Capital Acquisition Units,기타 금융업,556010
2715,NCMI,National Cinemedia Inc,미디어 및 출판,533020
2716,MLAIU,McLaren Technology Acquisition Units,기타 금융업,556010
2717,DNAY,Codex DNA Inc,헬스케어 장비 및 용품,561010
2718,TCACU,Tuatara Capital Acquisition Units,기타 금융업,556010
2719,NVAC,Northview Acquisition Corp,기타 금융업,556010
2720,EOSE,Eos Energy Enterprises Inc Class A,"건설장비 및 대형차, 기차, 배",521020
2721,HSAQ,Health Sciences Acquisitions Corp 2,기타 금융업,556010
2722,GTACU,Global Technology Acquisition I Units,기타 금융업,556010
2723,AEAEU,AltEnergy Acquisition Units,기타 금융업,556010
2724,ESACU,Esgen Acquisition Units,기타 금융업,556010
2725,RCHGU,Recharge Acquisition Units,기타 금융업,556010
2726,HAIAU,Healthcare AI Acquisition Units,기타 금융업,556010
2727,ADN,Advent Technologies Holdings Inc Class A,재생에너지,502010
2728,PRLHU,Pearl Holdings Acquisition Units,기타 금융업,556010
2729,ALYA,Alithya Group Inc Class A,소프트웨어 및 IT서비스,572010
2730,CMCAU,Capitalworks Emerging Markets Acquisition Units,기타 금융업,556010
2731,UTAAU,Uta Acquisition Units,기타 금융업,556010
2732,BPACU,Bullpen Parlay Acquisition Company Units,기타 금융업,556010
2733,FULTP,Fulton Financial Corp ADR,은행,551010
2734,TLGY,TLGY Acquisition Corp Class A,기타 금융업,556010
2735,CYT,Cyteir Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2736,GLHAU,Glass Houses Acquisition Units,기타 금융업,556010
2737,RMBI,Richmond Mutual Bancorporation Inc,은행,551010
2738,SRSAU,Sarissa Capital Acq Units,기타 금융업,556010
2739,EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
2740,EDNCU,Endurance Acquisition Units,기타 금융업,556010
2741,HPLTU,Home Plate Acquisition Units,기타 금융업,556010
2742,ENVIU,Environmental Impact Acquisition Units,기타 금융업,556010
2743,APEN,Apollo Endosurgery Inc,헬스케어 장비 및 용품,561010
2744,CDAQU,Compass Digital Acquisition Units,기타 금융업,556010
2745,CURI,Curiositystream Inc. Class A,소프트웨어 및 IT서비스,572010
2746,AKUS,Akouos Inc,생명과학 및 메디컬 리서치,562020
2747,COFS,ChoiceOne Financial Services Inc,은행,551010
2748,SMIHU,Summit Healthcare Acquisition Units,기타 금융업,556010
2749,TBSAU,TB SA Acquisition Unit,기타 금융업,556010
2750,ORIAU,Orion Biotech Opportunities Units,기타 금융업,556010
2751,AGLE,Aeglea Bio Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2752,LEE,Lee Enterprises Inc,미디어 및 출판,533020
2753,FSFG,First Savings Financial Group Inc,은행,551010
2754,ABOS,Acumen Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2755,CRZNU,Corazon Capital V838 Monoceros Units,기타 금융업,556010
2756,FICVU,Frontier Investment Units,기타 금융업,556010
2757,ALOR,ALSP Orchid Acquisition I Corp Class A,기타 금융업,556010
2758,SERA,Sera Prognostics Inc Class A,전문 및 상업 서비스,522030
2759,BNNR,Banner Acquisition Corp Class A,기타 금융업,556010
2760,SMMT,Summit Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2761,AGIL,AgileThought Inc Class A,소프트웨어 및 IT서비스,572010
2762,PROF,Profound Medical Corp,헬스케어 장비 및 용품,561010
2763,LOTZ,Carlotz Inc Class A,전문품 상점,534030
2764,JAQC,Jupiter Acquisition Corp,기타 금융업,556010
2765,BSKYU,Big Sky Growth Partners Units,기타 금융업,556010
2766,FBIO,Fortress Biotech Inc,제약,562010
2767,SANB,Sanaby Health Acquisition Corp I Class A,기타 금융업,556010
2768,VABK,Virginia National Bankshares Corp,은행,551010
2769,BMEA,Biomea Fusion Inc,생명과학 및 메디컬 리서치,562020
2770,CAMP,CalAmp Corp,통신 서비스,574010
2771,CLPT,Clearpoint Neuro Inc,헬스케어 장비 및 용품,561010
2772,ROSE,Rose Hill Acquisition Corp Class A,기타 금융업,556010
2773,ISTR,Investar Holding Corp,은행,551010
2774,CODX,Co-Diagnostics Inc,헬스케어 장비 및 용품,561010
2775,CKPT,Checkpoint Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2776,SPOK,Spok Holdings Inc,통신 서비스,574010
2777,ALPA,Alpha Healthcare Acquisition Corp III Class A,기타 금융업,556010
2778,WMPN,William Penn Bancorp,은행,551010
